"GCAM_region_ID","sce","year","category","shares","gdp_pcap","tot_gdp","tot_pop","share_of_richer_pop","score","output_name"
1,"SSP3",2020,"d1",0.0341257574872721,37.2025386708504,12257790.0615811,329488,0.9,0.0648389392258169,0.322698601638632
1,"SSP2",2020,"d1",0.0342852631091824,37.2020649750289,12257633.9844923,329488,0.9,0.0651419999074466,0.321217292363026
1,"SSP5",2020,"d1",0.0344118112820628,37.2017892678987,12257543.1423014,329488,0.9,0.0653824414359193,0.320069088448834
1,"SSP3",2020,"d2",0.0479715833869117,37.2025386708504,12257790.0615811,329488,0.8,0.0815516917577499,0.322698601638632
1,"SSP2",2020,"d2",0.0481559129528003,37.2020649750289,12257633.9844923,329488,0.8,0.0818650520197606,0.321217292363026
1,"SSP5",2020,"d2",0.0483014563992755,37.2017892678987,12257543.1423014,329488,0.8,0.0821124758787684,0.320069088448834
1,"SSP3",2020,"d3",0.058337541619265,37.2025386708504,12257790.0615811,329488,0.7,0.0875063124288974,0.322698601638632
1,"SSP2",2020,"d3",0.0585320154514569,37.2020649750289,12257633.9844923,329488,0.7,0.0877980231771854,0.321217292363026
1,"SSP5",2020,"d3",0.0586823509778538,37.2017892678987,12257543.1423014,329488,0.7,0.0880235264667807,0.320069088448834
1,"SSP3",2020,"d4",0.0667487550123587,37.2025386708504,12257790.0615811,329488,0.6,0.0867733815160663,0.322698601638632
1,"SSP2",2020,"d4",0.0669415961738394,37.2020649750289,12257633.9844923,329488,0.6,0.0870240750259913,0.321217292363026
1,"SSP5",2020,"d4",0.0670926843673001,37.2017892678987,12257543.1423014,329488,0.6,0.0872204896774901,0.320069088448834
1,"SSP3",2020,"d5",0.0755076384193751,37.2025386708504,12257790.0615811,329488,0.5,0.0830584022613126,0.322698601638632
1,"SSP2",2020,"d5",0.075691555209693,37.2020649750289,12257633.9844923,329488,0.5,0.0832607107306623,0.321217292363026
1,"SSP5",2020,"d5",0.0758320989401784,37.2017892678987,12257543.1423014,329488,0.5,0.0834153088341963,0.320069088448834
1,"SSP3",2020,"d6",0.0852623286222096,37.2025386708504,12257790.0615811,329488,0.4,0.0767360957599886,0.322698601638632
1,"SSP2",2020,"d6",0.0854229877751374,37.2020649750289,12257633.9844923,329488,0.4,0.0768806889976237,0.321217292363026
1,"SSP5",2020,"d6",0.0855443528544379,37.2017892678987,12257543.1423014,329488,0.4,0.0769899175689941,0.320069088448834
1,"SSP3",2020,"d7",0.097285865194219,37.2025386708504,12257790.0615811,329488,0.3,0.0681001056359533,0.322698601638632
1,"SSP2",2020,"d7",0.0974329728501353,37.2020649750289,12257633.9844923,329488,0.3,0.0682030809950947,0.321217292363026
1,"SSP5",2020,"d7",0.0975404762270918,37.2017892678987,12257543.1423014,329488,0.3,0.0682783333589643,0.320069088448834
1,"SSP3",2020,"d8",0.113759191456823,37.2025386708504,12257790.0615811,329488,0.2,0.0568795957284117,0.322698601638632
1,"SSP2",2020,"d8",0.113799045879671,37.2020649750289,12257633.9844923,329488,0.2,0.0568995229398355,0.321217292363026
1,"SSP5",2020,"d8",0.113827335590952,37.2017892678987,12257543.1423014,329488,0.2,0.056913667795476,0.320069088448834
1,"SSP3",2020,"d9",0.148783700835075,37.2025386708504,12257790.0615811,329488,0.1,0.0446351102505225,0.322698601638632
1,"SSP2",2020,"d9",0.14867844391783,37.2020649750289,12257633.9844923,329488,0.1,0.0446035331753491,0.321217292363026
1,"SSP5",2020,"d9",0.148590035992458,37.2017892678987,12257543.1423014,329488,0.1,0.0445770107977375,0.320069088448834
1,"SSP5",2020,"d10",0.270177397368389,37.2017892678987,12257543.1423014,329488,0,0.0270177397368389,0.320069088448834
1,"SSP2",2020,"d10",0.271060206680254,37.2020649750289,12257633.9844923,329488,0,0.0271060206680254,0.321217292363026
1,"SSP3",2020,"d10",0.272217637966491,37.2025386708504,12257790.0615811,329488,0,0.0272217637966491,0.322698601638632
1,"SSP3",2021,"d1",0.0339015960815025,37.8286305231311,12505577.8214893,330585,0.9,0.0644130325548548,0.324889177904689
1,"SSP2",2021,"d1",0.0340820483915847,37.8623424744589,12521758.1784681,330718,0.9,0.0647558919440109,0.323265434310173
1,"SSP5",2021,"d1",0.0342189015815371,38.1179074928098,12610661.6895687,330833,0.9,0.0650159130049204,0.322013574403297
1,"SSP3",2021,"d2",0.0476563246684357,37.8286305231311,12505577.8214893,330585,0.8,0.0810157519363408,0.324889177904689
1,"SSP2",2021,"d2",0.0478488297432,37.8623424744589,12521758.1784681,330718,0.8,0.08134301056344,0.323265434310173
1,"SSP5",2021,"d2",0.0480195758588519,38.1179074928098,12610661.6895687,330833,0.8,0.0816332789600483,0.322013574403297
1,"SSP3",2021,"d3",0.0580315311628684,37.8286305231311,12505577.8214893,330585,0.7,0.0870472967443026,0.324889177904689
1,"SSP2",2021,"d3",0.0582421836677975,37.8623424744589,12521758.1784681,330718,0.7,0.0873632755016962,0.323265434310173
1,"SSP5",2021,"d3",0.0584115560850598,38.1179074928098,12610661.6895687,330833,0.7,0.0876173341275897,0.322013574403297
1,"SSP3",2021,"d4",0.0664450818206685,37.8286305231311,12505577.8214893,330585,0.6,0.086378606366869,0.324889177904689
