"GCAM_region_ID","sce","year","category","shares","gdp_pcap","tot_gdp","tot_pop","share_of_richer_pop","score","output_name"
1,"Historical",2011,"d1",0.030669243894469,32.1849278337453,10028372.9240054,311586,0.9,0.0582715633994911,0.313895237381589
1,"Historical",2011,"d2",0.0467885824655091,32.1849278337453,10028372.9240054,311586,0.8,0.0795405901913654,0.313895237381589
1,"Historical",2011,"d3",0.0582805768357953,32.1849278337453,10028372.9240054,311586,0.7,0.0874208652536929,0.313895237381589
1,"Historical",2011,"d4",0.0684285497003348,32.1849278337453,10028372.9240054,311586,0.6,0.0889571146104353,0.313895237381589
1,"Historical",2011,"d5",0.0785424684270886,32.1849278337453,10028372.9240054,311586,0.5,0.0863967152697975,0.313895237381589
1,"Historical",2011,"d6",0.0900550509415194,32.1849278337453,10028372.9240054,311586,0.4,0.0810495458473674,0.313895237381589
1,"Historical",2011,"d7",0.103698161462198,32.1849278337453,10028372.9240054,311586,0.3,0.0725887130235386,0.313895237381589
1,"Historical",2011,"d8",0.122156768349419,32.1849278337453,10028372.9240054,311586,0.2,0.0610783841747093,0.313895237381589
1,"Historical",2011,"d9",0.153316055278232,32.1849278337453,10028372.9240054,311586,0.1,0.0459948165834697,0.313895237381589
1,"Historical",2011,"d10",0.248064542645435,32.1849278337453,10028372.9240054,311586,0,0.0248064542645435,0.313895237381589
1,"Historical",2012,"d1",0.0326771664037643,32.6599253166031,10251297.3583754,313880,0.9,0.0620866161671523,0.313318003634199
1,"Historical",2012,"d2",0.0481359792512631,32.6599253166031,10251297.3583754,313880,0.8,0.0818311647271473,0.313318003634199
1,"Historical",2012,"d3",0.0589626377989171,32.6599253166031,10251297.3583754,313880,0.7,0.0884439566983756,0.313318003634199
1,"Historical",2012,"d4",0.0682017049856091,32.6599253166031,10251297.3583754,313880,0.6,0.0886622164812918,0.313318003634199
1,"Historical",2012,"d5",0.0776774749508948,32.6599253166031,10251297.3583754,313880,0.5,0.0854452224459843,0.313318003634199
1,"Historical",2012,"d6",0.0883104762587346,32.6599253166031,10251297.3583754,313880,0.4,0.0794794286328611,0.313318003634199
