sce,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
SSP2,2041,0.964926816,0.961422947,0.971680401,1.031359577,0.972628153,0.973155874,1.029177396,1.021594419,1.076123428,1.03977032,0.966867242,1.011202648,0.976115941,0.967974837,0.965664535,1.214230387,0.972628153,0.971785793,1.025357927,1.181466023,0.984221874,0.825964628,1.015004919,0.972150009,0.961982513,0.972652404,0.987356292,0.986498837,1.085756874,1.022050289,0.980719052,0.93009465,0.974529281,0.972304314,0.969436624,0.966506865,1.016793534,0.98643124,0.984201105,0.80444436,0.951720507,1.020104538,1.132319519,1.086277837,0.983093637,1.058187156,1.065643647,0.971182041,0.9276168,0.964516501,0.977079591,1.008032391,0.974146749,0.966706678,1.094040052,0.972055058,1.010123687,0.968266265,1.010651492,1.046793119,0.971992679,0.969333901,0.98424259,0.985168898,0.977079591,1.044389774,0.904790951,0.972604997,0.984637342,0.985360145,1.019992128,0.986149588,1.096904926,0.972106739,1.15917987,1.047882025,0.968253447,0.964660599,1.024591967,1.013740372,1.035079977,0.992312687,0.967117635,1.035153392,1.024575068,0.984583781,1.03863385,0.965409773,0.966259175,0.972628153,0.973322103,0.971785793,0.970509674,0.972628153,0.970757061,0.973668974,0.986036581,1.15021251,1.007820263,1.053962546,0.966314868,0.973308533,1.038600988,0.97368445,0.971248996,0.87786009,1.04418078,0.966595919,1.018732502,0.974403655,0.957435285,0.967298865,0.977806319,0.972941506,0.968823054,0.982674357,0.983919881,0.987452597,0.966293679,0.965179091,0.973235381,0.968086152,1.043722028,1.02601585,0.966346165,1.023647735,0.972628153,0.963361171,0.944929464,1.043405746,0.946189557,0.978763173,1.049152372,1.034909631,0.986417457,0.984023847,0.967767213,0.966293679,0.974653058,1.024430436,1.047405928,0.985344823,0.972628153,0.971413907,0.975162996,0.984233718,0.966725154,0.967388733,0.970385623,0.968197639,1.033653078,0.964583893,0.985413523,1.331399383,1.026711297,1.024403721,0.985372889,0.972871722,0.975385726,0.981780557,0.835287806,1.037095263,1.047718392,0.965280969,0.965772574,0.967615273,0.968827294,1.048584198,0.967233195,0.973653248,0.973297248,1.027056741,0.97267851,1.084879901,1.034035006,0.964926816,0.972396875,0.973433646,0.972221655,0.971492724,0.969030482,0.987888531,0.986362963,0.969196249
SSP2,2042,0.962273021,0.9564837,0.96989257,1.031900934,0.969786856,0.971060318,1.029420714,1.021505312,1.077442801,1.040187227,0.962625061,1.01090353,0.974610503,0.965963852,0.961268364,1.220487933,0.969786856,0.96909301,1.025419172,1.187613123,0.983231773,0.815521861,1.015130969,0.970425412,0.95924017,0.970975635,0.98656288,0.985651619,1.089278998,1.021857916,0.97894533,0.925609149,0.972922827,0.970556206,0.967505941,0.964390991,1.017241594,0.98557978,0.9832097,0.794542661,0.945539,1.019826001,1.135709963,1.088364257,0.982032442,1.058715161,1.067844638,0.968685258,0.92270857,0.959973341,0.975300714,1.007939776,0.971464363,0.962443939,1.09582074,0.97029108,1.009823734,0.96626107,1.009948094,1.04848754,0.97022473,0.965954853,0.983253788,0.984238224,0.975300714,1.045636976,0.898102977,0.97092484,0.983673312,0.984441472,1.019673937,0.985280454,1.099704529,0.970051388,1.163731627,1.048420848,0.966262369,0.960135888,1.024849761,1.013107814,1.036231347,0.991006414,0.962907513,1.035824963,1.024840854,0.98361639,1.039402124,0.960980983,0.961939139,0.969786856,0.971299006,0.96909301,0.967260622,0.969786856,0.967615847,0.971797081,0.985160355,1.154151395,1.007341998,1.055916579,0.963312844,0.97166648,1.039423443,0.97206918,0.968322219,0.869839529,1.045780607,0.962318998,1.017783971,0.972852014,0.951985474,0.963111947,0.97640791,0.970752506,0.964838793,0.98158598,0.982910829,0.986665229,0.963159732,0.960720766,0.97154655,0.96608312,1.044236659,1.02628857,0.962037267,1.023117617,0.969786856,0.958670086,0.941853633,1.044539014,0.942139785,0.977426275,1.04969146,1.036173741,0.985404739,0.983021319,0.96364026,0.963159732,0.9731068,1.024686538,1.04912254,0.984425188,0.969786856,0.969027812,0.973653071,0.98324436,0.964624878,0.96321332,0.967082496,0.966202573,1.034283464,0.960049361,0.984498199,1.343658679,1.026991309,1.024659542,0.984455016,0.971181559,0.973833799,0.980635257,0.826206883,1.037822612,1.049446318,0.960835688,0.961390235,0.963468867,0.964844881,1.050343476,0.963037868,0.971774501,0.971612356,1.027340374,0.970374867,1.086199241,1.034728042,0.962273021,0.970689866,0.971800507,0.969718866,0.969692945,0.965136641,0.987128518,0.985507219,0.967272535
SSP2,2043,0.959504852,0.951387593,0.968008448,1.032409792,0.966839237,0.968880787,1.029630459,1.021378146,1.078683831,1.040535675,0.958248156,1.010508137,0.97302361,0.963847151,0.95673258,1.226707851,0.966839237,0.966302764,1.025441321,1.193777422,0.982187405,0.804673653,1.015229813,0.968614452,0.956387929,0.969217906,0.985725982,0.984757965,1.092823664,1.021624891,0.977074425,0.920967965,0.971229611,0.968713892,0.965471461,0.962161633,1.017673608,0.984681652,0.982163957,0.784366395,0.939161181,1.019506209,1.139025599,1.090393777,0.980913131,1.0591366,1.070058174,0.966093687,0.917576786,0.955285898,0.973441617,1.007784058,0.968674156,0.958045823,1.097527141,0.968432063,1.009448311,0.964148163,1.00916148,1.050163173,0.968361534,0.962461384,0.982210791,0.98325654,0.973441617,1.046855131,0.891114267,0.969163473,0.982656444,0.983472447,1.019313049,0.984363683,1.102433595,0.967911073,1.168304926,1.048883516,0.964167049,0.955467481,1.025065223,1.01239591,1.037340072,0.98960879,0.958563686,1.036471453,1.025065163,0.982595977,1.040140601,0.956411544,0.957481907,0.966839237,0.969193572,0.966302764,0.963901544,0.966839237,0.964367043,0.969846264,0.984236104,1.158028716,1.006783491,1.057848945,0.960202828,0.969944141,1.040221666,0.970375597,0.965292695,0.861524488,1.047362694,0.957906251,1.016729114,0.971228682,0.946362589,0.95879206,0.974933761,0.96847742,0.960727904,0.980438136,0.981846472,0.985834705,0.959901296,0.956120853,0.969766628,0.963974962,1.044664619,1.026516508,0.957591527,1.022480168,0.966839237,0.953830022,0.938678873,1.045643616,0.937890787,0.976016775,1.050155603,1.037423833,0.984307916,0.981963844,0.959382244,0.959901296,0.971487311,1.024900585,1.050820118,0.983455149,0.966839237,0.966549393,0.972072589,0.982200776,0.962412271,0.958905306,0.963668123,0.96410297,1.03488397,0.955370821,0.983532707,1.355924034,1.02722534,1.024873355,0.983486835,0.969414557,0.972197974,0.979427501,0.816859296,1.038524253,1.051155085,0.956249233,0.956868723,0.959190778,0.960735882,1.052083247,0.958709307,0.969816674,0.96983658,1.027577431,0.96798255,1.087461286,1.035389213,0.959504852,0.96889779,0.970087738,0.967122906,0.967796246,0.961118213,0.98632685,0.984604571,0.965249569
SSP2,2044,0.956622645,0.946134635,0.966027891,1.03288775,0.963785839,0.966618142,1.029808256,1.021214314,1.079849862,1.040818167,0.953736537,1.010019059,0.971355311,0.961624688,0.95205719,1.232892305,0.963785839,0.963415648,1.02542583,1.199959236,0.981089119,0.793416625,1.015303392,0.966717585,0.953425903,0.96738001,0.984845877,0.983818174,1.096393248,1.021352786,0.975107929,0.916176907,0.969449612,0.966777258,0.963332944,0.95981848,1.018090126,0.983737156,0.981064226,0.773917174,0.932587062,1.019146693,1.14227187,1.092370217,0.979736055,1.059454937,1.072285209,0.963408096,0.912219949,0.950454184,0.971502492,1.007567479,0.965780325,0.953512341,1.099162602,0.966477882,1.00899998,0.961927254,1.008294287,1.051820991,0.966402961,0.958853852,0.981113948,0.982224175,0.971502492,1.048046949,0.883821564,0.96732168,0.981587078,0.982453394,1.018911023,0.983399582,1.105095367,0.965686766,1.172903015,1.049274644,0.961967492,0.950655388,1.025239903,1.011607351,1.038408583,0.988120191,0.954086163,1.037094473,1.025249527,0.981522882,1.04085107,0.951701465,0.952887489,0.963785839,0.967006692,0.963415648,0.960432785,0.963785839,0.96101104,0.967817486,0.983264136,1.161847874,1.006148187,1.059760766,0.956985985,0.968142176,1.040997348,0.968604426,0.962160912,0.852917182,1.04892796,0.953357687,1.015571323,0.969534765,0.94056664,0.954339214,0.973383952,0.966117068,0.956490397,0.979231122,0.980727165,0.984961304,0.956518228,0.951379362,0.96789554,0.961761651,1.045008886,1.026701301,0.953008954,1.021737486,0.963785839,0.948840989,0.935406202,1.046720281,0.93344074,0.974534839,1.050548963,1.038660635,0.983129072,0.980851774,0.954993172,0.956518228,0.969795484,1.025074117,1.052499646,0.982435029,0.963785839,0.963979467,0.970422535,0.981103315,0.960087066,0.954464697,0.960142822,0.961898825,1.035456223,0.950548283,0.98251737,1.368195378,1.027415073,1.025046697,0.982468669,0.967571861,0.970478268,0.978157549,0.807244773,1.039201868,1.052845684,0.951521615,0.952208045,0.954781017,0.956500308,1.05380452,0.954247519,0.967780729,0.967969848,1.027769618,0.965502327,1.088669104,1.036019812,0.956622645,0.967021146,0.968296023,0.964434452,0.965802477,0.95697525,0.985483793,0.983655323,0.963127524
SSP2,2045,0.953606821,0.940723897,0.964245301,1.033334916,0.960560447,0.964047298,1.029954302,1.02101399,1.080940523,1.041034748,0.949089404,1.009436626,0.969788615,0.959569442,0.947241368,1.239042293,0.960560447,0.960277116,1.025372875,1.206157245,0.979936605,0.781745788,1.015351722,0.964751405,0.950360022,0.965325793,0.983922316,0.982831981,1.099987076,1.021041808,0.973046223,0.91123768,0.967805688,0.965025037,0.961441143,0.957762912,1.018490946,0.982746025,0.979910194,0.763194483,0.925815479,1.018747654,1.145448666,1.09429368,0.978508987,1.059670255,1.074525316,0.960428197,0.906635209,0.945477341,0.969551915,1.007290383,0.9627844,0.948842687,1.100727361,0.964713529,1.008478707,0.959978487,1.007346811,1.053461024,0.964635571,0.955039944,0.979962946,0.981140836,0.969551915,1.049212278,0.87621999,0.965267453,0.980464912,0.981384025,1.018468064,0.982387877,1.107688911,0.963124154,1.177526373,1.049596348,0.959912308,0.945698756,1.025373825,1.010742729,1.039437229,0.986539623,0.949474149,1.037694204,1.025393976,0.980396803,1.041533698,0.94684991,0.94815507,0.960560447,0.964504724,0.960277116,0.956765498,0.960560447,0.957446257,0.965459243,0.982244177,1.165610705,1.005436631,1.061652078,0.953615312,0.966177978,1.041750676,0.966640872,0.95879996,0.844019352,1.050476434,0.948672499,1.014311069,0.967480934,0.9345966,0.94975262,0.971915283,0.963457402,0.952124266,0.977996632,0.979552591,0.984044778,0.95321928,0.946495452,0.966188637,0.95970643,1.045269609,1.026842978,0.948288736,1.020889388,0.960560447,0.943702101,0.932035454,1.047768071,0.928785935,0.973096992,1.050872189,1.039884168,0.981868097,0.979684794,0.950472267,0.95321928,0.967833588,1.025207159,1.054161157,0.98136454,0.960560447,0.961104202,0.968461512,0.979951665,0.958031545,0.949890707,0.956424134,0.959843629,1.036000357,0.945580892,0.981451899,1.380468422,1.027560536,1.025179594,0.98140023,0.965354461,0.96887603,0.976880062,0.797361979,1.039855647,1.054518146,0.946651995,0.947407376,0.950238802,0.952135933,1.055507328,0.949651714,0.96541597,0.966265956,1.027916963,0.962733689,1.089824291,1.036619961,0.953606821,0.965055388,0.966332039,0.961476518,0.964010753,0.952695066,0.984599109,0.982659204,0.961072547
SSP2,2046,0.950407726,0.935160494,0.96371467,1.033750857,0.956949671,0.960408728,1.030073907,1.020785628,1.081950873,1.04118271,0.944311153,1.008776129,0.968981006,0.958668247,0.942289668,1.245160519,0.956949671,0.956367769,1.025290886,1.212384455,0.978734532,0.769760556,1.015381111,0.962805354,0.947230908,0.962612331,0.982959042,0.981803381,1.103606035,1.02070067,0.970889832,0.906241953,0.967097158,0.964455445,0.961050624,0.957430465,1.018881081,0.981712275,0.978706539,0.752188001,0.918852836,1.018318328,1.148537213,1.096158969,0.977265656,1.059762098,1.076779953,0.956479202,0.900862725,0.940360076,0.967844165,1.006958347,0.959745863,0.94404128,1.102211885,0.964159502,1.007889302,0.959661051,1.006324951,1.055084585,0.96408544,0.95071239,0.978762452,0.980010913,0.967844165,1.05035681,0.868342322,0.962572358,0.979294492,0.980268672,1.017993874,0.98133267,1.110188532,0.959364567,1.182226258,1.049870839,0.958903168,0.940602273,1.025465318,1.009800403,1.040427416,0.984864215,0.944732008,1.038272313,1.025496903,0.979222303,1.042188767,0.941861469,0.943289125,0.956949671,0.960899007,0.956367769,0.952603944,0.956949671,0.953333596,0.96192208,0.98118036,1.169320196,1.004649003,1.063524394,0.949951832,0.9637943,1.042482369,0.964115192,0.954784523,0.834842884,1.052009356,0.943855118,1.01295994,0.96408897,0.928458115,0.945036615,0.971091718,0.959776465,0.947629375,0.976853353,0.978327511,0.983088841,0.950755313,0.941473744,0.965560905,0.958762107,1.045441538,1.026939768,0.943435337,1.019938731,0.956949671,0.93841822,0.928581037,1.048801445,0.923975653,0.972124077,1.051122604,1.041095413,0.980536755,0.978467635,0.945823805,0.950755313,0.964942021,1.025298051,1.055805981,0.980248021,0.956949671,0.957202701,0.965377317,0.978750495,0.957614524,0.945187663,0.952238063,0.958856111,1.036516303,0.940473346,0.980340614,1.392730978,1.027659914,1.025270386,0.980285849,0.961751568,0.968114019,0.975795484,0.787208962,1.040487114,1.056173811,0.941644978,0.942471257,0.945568427,0.94764188,1.057193034,0.944926238,0.961875699,0.96563436,1.028017625,0.959000775,1.09092881,1.037195473,0.950407726,0.963016085,0.9639011,0.957653313,0.963491841,0.94824117,0.983676385,0.981620253,0.959698131
SSP2,2047,0.947154044,0.929485359,0.963211728,1.034180604,0.953271128,0.956698554,1.030221667,1.020573667,1.082869954,1.041316976,0.939436938,1.008236506,0.968183809,0.95779016,0.93723852,1.251270095,0.953271128,0.952380917,1.025224796,1.218684178,0.977515308,0.757544168,1.01545324,0.960842549,0.94405077,0.959856974,0.981982024,0.980760105,1.107333296,1.020382242,0.968671349,0.901214706,0.96640522,0.963911113,0.960696536,0.957141526,1.019338929,0.980663775,0.97748571,0.740921907,0.911750359,1.0179101,1.151529182,1.097937514,0.976005554,1.059651614,1.079100781,0.952452205,0.895007,0.93514004,0.966117475,1.006784087,0.956710133,0.939143444,1.103585333,0.963631705,1.007412455,0.959384605,1.00534615,1.056705437,0.963561781,0.946298525,0.977544828,0.978864868,0.966117475,1.051668136,0.86030423,0.959836027,0.978107372,0.979137406,1.017540821,0.980262406,1.112566783,0.955531136,1.187185119,1.05037152,0.957913265,0.935403434,1.025548341,1.008830067,1.041516273,0.98312988,0.939894629,1.038882903,1.025592313,0.978031044,1.042872571,0.936772843,0.938325456,0.953271128,0.957222402,0.952380917,0.948359389,0.953271128,0.949138999,0.958315523,0.980101363,1.172995178,1.003885971,1.065393584,0.94622874,0.961378124,1.043249118,0.961551907,0.950689269,0.825469046,1.05353972,0.938940988,1.011760232,0.960630776,0.922196349,0.940225896,0.9702752,0.956023001,0.943044219,0.975697591,0.977084951,0.982119265,0.948268585,0.936351182,0.964954805,0.957839345,1.045535361,1.027027598,0.938484465,1.018932768,0.953271128,0.933028221,0.9250895,1.049889334,0.919076118,0.971151261,1.051299804,1.042304636,0.979312087,0.977233109,0.941081986,0.948268585,0.961999685,1.025380529,1.057448059,0.97911557,0.953271128,0.95322424,0.962235424,0.977532186,0.957237978,0.940390165,0.947968457,0.957888606,1.037052785,0.935263224,0.979213472,1.404941868,1.027750092,1.025352774,0.979155567,0.958078271,0.967365264,0.974702009,0.776862842,1.041152786,1.057826713,0.936537404,0.937436003,0.940804256,0.943057581,1.058875926,0.940105859,0.958265966,0.965024156,1.02810897,0.9551942,1.091972474,1.037779945,0.947154044,0.960956673,0.961435962,0.95375448,0.96300135,0.943697903,0.982740495,0.980566477,0.958329849
SSP2,2048,0.943751338,0.923652242,0.961831737,1.034580393,0.949357478,0.952858624,1.03033845,1.020325969,1.083713293,1.041386928,0.934427035,1.007607979,0.966915469,0.955850255,0.93204676,1.257348963,0.949357478,0.948264931,1.025122032,1.224999437,0.976483427,0.744912133,1.015501098,0.958268882,0.940642055,0.95671755,0.981155132,0.979877136,1.111086717,1.020025758,0.966355321,0.896038858,0.965096941,0.962546827,0.959260064,0.95557807,1.019781682,0.979776386,0.976452471,0.729384806,0.904450165,1.017463159,1.154444189,1.099663752,0.974912857,1.059438729,1.081435498,0.948289564,0.888921745,0.929774689,0.964142839,1.006551335,0.953574266,0.934109263,1.104890953,0.962261145,1.006866387,0.957918673,1.004290386,1.058309059,0.962189651,0.941750985,0.976514302,0.977894922,0.964142839,1.052954951,0.851952531,0.95670876,0.977102663,0.978179967,1.017047667,0.979356596,1.114870662,0.951561074,1.192175799,1.050811079,0.955901914,0.930059872,1.025591596,1.007785929,1.04256747,0.98130232,0.934922587,1.0394709,1.025648778,0.977022832,1.04352936,0.931542561,0.93322361,0.949357478,0.953415964,0.948264931,0.943986279,0.949357478,0.944815735,0.954578976,0.979188163,1.176620301,1.003052165,1.067242907,0.942380937,0.958515929,1.043994229,0.95859609,0.946465124,0.815798749,1.055053816,0.933890059,1.010463657,0.957042259,0.915760269,0.935281258,0.96907541,0.952139878,0.938331275,0.974615775,0.97603332,0.981298672,0.945038449,0.931086019,0.963613956,0.955870895,1.045547019,1.027073357,0.933395772,1.017820386,0.949357478,0.927488176,0.921501957,1.050948725,0.913968275,0.969949557,1.051406438,1.043501006,0.978006989,0.976188277,0.936208165,0.945038449,0.958802639,1.025423499,1.059072683,0.97815713,0.949357478,0.949109887,0.958911379,0.97650108,0.955618545,0.935459115,0.943570353,0.955891566,1.037561945,0.929908063,0.978259524,1.417143297,1.027797074,1.025395698,0.978198962,0.954267525,0.966078544,0.973598533,0.7662463,1.041795345,1.059462045,0.931287646,0.932260579,0.935907461,0.938345491,1.060540929,0.935151291,0.95452625,0.963684864,1.02815656,0.951258086,1.092969497,1.038334679,0.943751338,0.958321524,0.958542608,0.949726314,0.961616634,0.939026754,0.981948411,0.979674622,0.956076724
SSP2,2049,0.940165048,0.917661003,0.958602568,1.034951637,0.945075119,0.94888834,1.030425731,1.020043749,1.084483677,1.041394548,0.929281327,1.006892811,0.964682722,0.951678171,0.926714264,1.263399854,0.945075119,0.944019366,1.024983886,1.231330655,0.975919421,0.731860999,1.015526364,0.954473217,0.936867235,0.952874707,0.980703169,0.979394522,1.114868394,1.019632576,0.963943267,0.890718079,0.962507759,0.959457817,0.955526842,0.951302658,1.020210001,0.979291356,0.975887722,0.717577414,0.896952081,1.016978811,1.157287968,1.101341136,0.974247616,1.059125671,1.083784823,0.943990728,0.882605688,0.924263896,0.961710604,1.006262802,0.950341833,0.928938618,1.106131108,0.959116141,1.006253348,0.953922535,1.003159764,1.059896557,0.959030633,0.937069459,0.975951037,0.977364768,0.961710604,1.054219447,0.843283385,0.952862581,0.976553508,0.97765665,1.016515738,0.978861498,1.117103149,0.947453714,1.197201387,1.051193393,0.95174944,0.924571459,1.025596308,1.006670356,1.043583339,0.979381177,0.929815766,1.040037839,1.025667519,0.976471763,1.044160804,0.926170499,0.927983465,0.945075119,0.94947908,0.944019366,0.939484313,0.945075119,0.940363474,0.950711785,0.978689026,1.180198444,1.002150159,1.069073634,0.93839981,0.954803427,1.044719329,0.954910573,0.942111704,0.805832835,1.056552688,0.928702213,1.009072705,0.953322683,0.909149723,0.930202583,0.96710031,0.948126522,0.933490428,0.973755689,0.975458518,0.980850151,0.940300232,0.925678131,0.960734106,0.951706645,1.045478971,1.027078342,0.928169137,1.01660356,0.945075119,0.921797955,0.917819167,1.051980199,0.908649933,0.968311498,1.051446155,1.044685346,0.976623325,0.975617192,0.931202227,0.940300232,0.955186653,1.02542818,1.060680971,0.977633265,0.945075119,0.944859064,0.955331999,0.975937497,0.951358498,0.930394397,0.939043461,0.951735164,1.038045262,0.924407737,0.977738115,1.429339021,1.027802192,1.025400374,0.9776761,0.950318569,0.963681758,0.972533724,0.755359092,1.042416396,1.061080934,0.92589558,0.926944862,0.930877926,0.933505495,1.062189191,0.930062417,0.9506559,0.960818912,1.028161744,0.947191889,1.093922702,1.038860915,0.940165048,0.95454358,0.954839088,0.945568324,0.958345305,0.934227583,0.981515474,0.979187151,0.951990612
SSP2,2050,0.936457931,0.911511125,0.955272359,1.0353002,0.940665449,0.944788703,1.030494119,1.01974158,1.08520198,1.041352464,0.923999368,1.006104069,0.962372931,0.947378283,0.921240572,1.269425091,0.940665449,0.939644777,1.024824938,1.237678518,0.975319688,0.718386741,1.015529684,0.950554444,0.932973126,0.948902717,0.980222577,0.978881337,1.118681662,1.019218096,0.96144971,0.885229939,0.959832949,0.956271143,0.951680441,0.946899866,1.020624433,0.978775602,0.975287199,0.705500044,0.88925546,1.016473119,1.160088609,1.10297017,0.973543078,1.058750793,1.086149883,0.939556522,0.87605677,0.918607187,0.959198015,1.005924597,0.947077562,0.923631062,1.107335775,0.955872124,1.005578007,0.949806888,1.001959616,1.061470684,0.955772266,0.932254088,0.975352091,0.976801032,0.959198015,1.055475023,0.834292935,0.948887267,0.975969567,0.977100183,1.015961815,0.978335039,1.119286477,0.94321022,1.20225962,1.051529264,0.947469083,0.918937722,1.025570285,1.005501912,1.044567905,0.977366564,0.924573725,1.040589077,1.02565618,0.975885786,1.044772177,0.920656194,0.922604569,0.940665449,0.945412802,0.939644777,0.934853628,0.940665449,0.935782436,0.946715119,0.978158271,1.183732703,1.001186121,1.070888941,0.934298357,0.950967601,1.045428634,0.951101661,0.937629389,0.795578229,1.058038935,0.923377,1.007589868,0.949473455,0.90236414,0.924989433,0.965055278,0.943983866,0.928521267,0.972852363,0.974847306,0.980373219,0.935428543,0.92012705,0.957761628,0.947414561,1.045340377,1.027050813,0.922804109,1.015328542,0.940665449,0.915957065,0.914041684,1.052983884,0.903118695,0.966610716,1.051426878,1.045859711,0.975182539,0.975009932,0.92606374,0.935428543,0.951447089,1.025402328,1.062275713,0.977076215,0.940665449,0.940472678,0.951628945,0.975338214,0.946971008,0.925195573,0.934387882,0.947450895,1.038508079,0.918761771,0.977183677,1.441537084,1.027773927,1.02537455,0.977120118,0.946232846,0.961203977,0.971420774,0.744200277,1.043021228,1.062686186,0.92036074,0.921488394,0.925715217,0.928537185,1.06382357,0.924838798,0.946656079,0.957860667,1.028133113,0.942996453,1.094834125,1.039368893,0.936457931,0.950642482,0.951012219,0.941281205,0.95497192,0.92930005,0.981055112,0.978668802,0.947776345
SSP2,2051,0.932650026,0.90522043,0.951862582,1.035623898,0.936148646,0.940586504,1.030547117,1.019426556,1.085857989,1.041254893,0.918596465,1.005257335,0.960002553,0.94297823,0.915641546,1.275419783,0.936148646,0.935164063,1.024652454,1.244054921,0.974692035,0.704604805,1.015517086,0.946540186,0.928982416,0.944831178,0.979719611,0.978344262,1.122517827,1.018789118,0.958873691,0.879662825,0.957090762,0.953007569,0.947744869,0.942396715,1.021032919,0.978235838,0.974658721,0.69314945,0.881382604,1.015953423,1.162832085,1.104549345,0.972807815,1.058274256,1.088530135,0.935013054,0.869323235,0.912820953,0.956620331,1.005538152,0.943846434,0.918201977,1.108492624,0.952550141,1.004843912,0.94559706,1.000698538,1.063034677,0.952435666,0.927324912,0.974725263,0.976211052,0.956620331,1.056710868,0.825022132,0.944812398,0.975358442,0.976517811,1.015393652,0.97778407,1.121377558,0.938859738,1.207406815,1.051832025,0.943088597,0.913174985,1.025509952,1.004272123,1.045517109,0.975259802,0.919211653,1.041124655,1.025611281,0.97527253,1.045361918,0.915015624,0.91710251,0.936148646,0.941244394,0.935164063,0.930113499,0.936148646,0.931092597,0.942617225,0.977602807,1.187265702,1.000154827,1.072692562,0.930105142,0.947036522,1.046121197,0.947197573,0.933039552,0.785051194,1.059515615,0.917929853,1.006046196,0.945524909,0.895423184,0.919656914,0.962955271,0.939738089,0.923438275,0.97191518,0.974207641,0.979874085,0.930445377,0.914448863,0.954716235,0.943022326,1.045120624,1.026986986,0.917316235,1.013990833,0.936148646,0.909982433,0.910196067,1.053978826,0.897421792,0.964860676,1.051383132,1.047026516,0.973678792,0.974374402,0.920807594,0.930445377,0.947612545,1.025342392,1.063860189,0.976493234,0.936148646,0.935977602,0.947831014,0.974711033,0.942483187,0.919877709,0.929622535,0.94306649,1.038948604,0.912986527,0.976603428,1.453699463,1.027708394,1.025314679,0.976538253,0.942042017,0.958662485,0.97027009,0.732815963,1.043609677,1.064281106,0.914699167,0.915906985,0.920434294,0.923455056,1.065447428,0.91949557,0.942554987,0.954829772,1.028066733,0.938697213,1.095705682,1.039864437,0.932650026,0.946645948,0.947090123,0.936889094,0.951518163,0.924259225,0.980573319,0.978126322,0.943462074
