"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","Category"
-0.314086420919219,-0.272139514717219,0.64077943041187,-0.510257280549857,-0.325314424896503,0.157980327749055,-0.0958445443809271,0.0465412924364453,-0.00518961045221309,0.119006614451492,"d1"
-0.334858426192892,-0.185121459480892,0.284075308541669,0.160454023252842,0.436655359572124,-0.454573304068017,0.395732070395413,-0.383171862024317,-0.185966669512807,0.108824003673515,"d2"
-0.341564239017965,-0.115648691441574,0.0866122691771185,0.327569566425961,0.303021628072715,-0.0589715051059172,-0.253871518994066,0.570397945075775,0.44362348866014,0.270646699006504,"d3"
-0.344588820388242,-0.0449298404998501,-0.0537424803474792,0.339696300300935,0.0507356067962771,0.389270426891958,-0.404298548061336,-0.0672524052785788,-0.661906048427443,0.0274342430063508,"d4"
-0.344685739569638,0.039430584574019,-0.165892504556874,0.219856848672669,-0.244322457024977,0.378808298556637,0.113432020611634,-0.552979592105868,0.501277599886591,0.175094083752951,"d5"
-0.339085099779235,0.147841915240337,-0.23226517304686,0.053731847019871,-0.407026420732754,-0.0240410692483242,0.60957453858169,0.43103330488547,-0.242105930728167,0.155226451755741,"d6"
-0.318895459749435,0.310615725094011,-0.230989058088511,-0.172333983381427,-0.287759800478804,-0.622703367623883,-0.464432412606737,-0.150957213994522,-0.00994526969113931,0.0980763414036869,"d7"
-0.220511682509329,0.629530614152893,-0.0225117757898888,-0.456907221725785,0.504723205302785,0.282026379994512,0.0727777149870053,0.017683869421805,0.000887403353571851,0.0768135333238995,"d8"
0.227772459101922,0.59108847961947,0.590198300945493,0.434783997945954,-0.212624765410541,-0.0405772862083267,0.000796472698544021,-0.0162812960671489,-0.0175880216470405,0.118034301494226,"d9"
0.343256458988167,-0.103384248788769,-0.121032260776488,-0.11167871563377,0.0313358459998443,0.0194330728640376,-0.0293129701291295,-0.0787052157505316,-0.142001763780003,0.903209784659569,"d10"
